session_code,participant_code,treatment,round_number,selection,delegation,automation,stop_click,prob_1,prob_2,prob_3,prob_selected,payoff_round,payoff_total,attraction_p1,attraction_p2,attraction_p3,choice_prob_p1,choice_prob_p2,choice_prob_p3,payoff_p1,payoff_p2,payoff_p3,perception,payment_id_m,earnings_t,active_time_sel,active_time_fb,active_time_ss,animal_answer,attention_answer,start_timestamp,start_timestamp_readable,age,gender,nationality,university,field_of_study,income_level
eci0vg6j,yqkhlpgd,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,22,2,2,0,,0.5,0.9,0.7,0.9,1.0,16.0,0.0005261213557877625,1.780857885899806,0.00018678207518749805,,,,0.0,1.0,0.0,,,,4,3,2,,,1677351483,2023-02-25 18:58:03,,,,,,
eci0vg6j,rv70jqt3,7,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,22,1,2,0,,0.9,0.7,0.5,0.9,1.0,16.0,1.0734930306788706,0.23168105643493322,0.5738350633483508,,,,1.0,0.0,0.0,,,,5,,1,,,1677352956,2023-02-25 19:22:36,,,,,,
eci0vg6j,luprf5mz,7,22,2,2,0,,0.9,0.7,0.5,0.7,1.0,18.0,0.0,1.167890353159879,0.0,,,,0.0,1.0,0.0,,,,3,1,2,,,1677353336,2023-02-25 19:28:56,,,,,,
eci0vg6j,dhryd8te,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,23,1,2,0,,0.9,0.7,0.5,0.9,1.0,16.0,1.1267575007,0.47253068887670324,0.23220520665135827,,,,1.0,0.0,0.0,,,,2,1,1,,,1677272455,2023-02-24 21:00:55,,,,,,
eci0vg6j,uht3sgzr,5,23,1,2,,,0.7,0.9,0.5,0.7,1.0,15.600000000000001,1.47,0.15263525682834841,0.23240173594585903,,,,1.0,0.0,0.0,,,,2,1,2,,,1677283980,2023-02-25 00:13:00,,,,,,
eci0vg6j,s8onovdz,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,23,1,2,0,,0.9,0.7,0.5,0.9,1.0,20.0,1.5992832823749839,0.06495739825356624,0.0005268566421469353,,,,1.0,0.0,0.0,,,,1,,1,,,1677327410,2023-02-25 12:16:50,,,,,,
eci0vg6j,l8at7gw5,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,wmo6k5qu,7,23,1,1,1,1,0.5,0.9,0.7,0.5,1.0,19.0,1.2774837258363452,8.802383388087492e-06,1.2524530158272217e-06,0.8769181158737406,0.061543166354856675,0.06153871777140268,1.0,0.0,0.0,,,,2,5,,,,1677348782,2023-02-25 18:13:02,,,,,,
eci0vg6j,0392jze1,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,23,2,2,0,,0.7,0.9,0.5,0.9,1.0,23.0,0.0,1.8862664073108784,0.0,,,,0.0,1.0,0.0,,,,1,,,,,1677357587,2023-02-25 20:39:47,,,,,,
eci0vg6j,riiyvtvo,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,23,1,1,,,0.5,0.9,0.7,0.5,0.0,14.500000000000004,0.39128906075637254,0.47000190222164506,0.0,0.3176308054390154,0.6748721784098757,0.007497016151108832,0.0,0.0,0.0,,,,30,,,,,1677349726,2023-02-25 18:28:46,,,,,,
eci0vg6j,ec2w7tkn,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,23,2,1,1,,0.5,0.9,0.7,0.9,1.0,24.0,2.032255074575494e-06,1.8867644230126719,0.0,0.0002053717034369557,0.9995892605891608,0.00020536770740223878,0.0,1.0,0.0,,,,,4,,,,,,,,,,,
eci0vg6j,otpta2ig,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,23,2,1,1,,0.7,0.9,0.5,0.9,0.0,20.0,2.308921945771727e-06,0.886727145146854,0.0,0.00020544553088883857,0.9995891134798947,0.00020544098921642837,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,23,2,2,,,0.7,0.5,0.9,0.5,1.0,15.0,0.47117374047016397,1.0254327472847855,0.2265042858753391,,,,0.0,1.0,0.0,,,,1,,,,,1677349919,2023-02-25 18:31:59,,,,,,
eci0vg6j,w5ch2edh,7,23,1,1,1,,0.9,0.7,0.5,0.9,1.0,22.0,1.886780274169174,0.0,0.0,0.9995893268890588,0.00020533655547063198,0.00020533655547063198,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,23,1,1,1,,0.9,0.7,0.5,0.9,0.0,20.0,0.4167895426904446,0.0,6.111571184724792e-08,0.9643391878917316,0.01783040083739935,0.017830411270869165,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,23,1,1,1,,0.9,0.7,0.5,0.9,1.0,20.0,1.886583805990385,0.0,2.566669861876672e-05,0.999588503431087,0.00020572300365193013,0.00020577356526111854,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,046kl20n,7,23,2,1,1,1,0.5,0.9,0.7,0.9,0.0,15.0,0.0014828145445913122,0.31092096049767226,0.0,0.04686879162223512,0.90692311936615,0.046208089011614745,0.0,0.0,0.0,,,,2,5,,,,1677350946,2023-02-25 18:49:06,,,,,,
eci0vg6j,y8gbgh2w,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,23,3,2,0,,0.5,0.7,0.9,0.9,1.0,18.0,0.005093800124893877,0.28223733860757,1.4953279693813981,,,,0.0,0.0,1.0,,,,1,,1,,,1677351387,2023-02-25 18:56:27,,,,,,
eci0vg6j,082zaaxt,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,23,2,2,0,,0.5,0.9,0.7,0.9,1.0,17.0,0.0002472770372202483,1.8370032063729087,8.778757533812407e-05,,,,0.0,1.0,0.0,,,,2,1,1,,,1677351492,2023-02-25 18:58:12,,,,,,
eci0vg6j,rv70jqt3,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,23,1,2,0,,0.9,0.7,0.5,0.9,1.0,17.0,1.5045417244190693,0.10889009652441861,0.26970247977372486,,,,1.0,0.0,0.0,,,,2,,1,,,1677352962,2023-02-25 19:22:42,,,,,,
eci0vg6j,luprf5mz,7,23,2,2,0,,0.9,0.7,0.5,0.7,1.0,19.0,0.0,1.548908465985143,0.0,,,,0.0,1.0,0.0,,,,3,1,2,,,1677353343,2023-02-25 19:29:03,,,,,,
eci0vg6j,dhryd8te,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,24,3,2,0,,0.9,0.7,0.5,0.5,1.0,17.0,0.5295760253289999,0.22208942377205051,1.1091364471261385,,,,0.0,0.0,1.0,,,,3,1,1,,,1677272462,2023-02-24 21:01:02,,,,,,
eci0vg6j,uht3sgzr,5,24,2,2,,,0.7,0.9,0.5,0.9,1.0,16.6,0.6909,1.0717385707093237,0.10922881589455374,,,,0.0,1.0,0.0,,,,1,1,4,,,1677283988,2023-02-25 00:13:08,,,,,,
eci0vg6j,s8onovdz,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,24,2,2,0,,0.9,0.7,0.5,0.7,1.0,21.0,0.7516631427162423,1.030529977179176,0.00024762262180905956,,,,0.0,1.0,0.0,,,,1,,,,,1677327414,2023-02-25 12:16:54,,,,,,
eci0vg6j,l8at7gw5,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,wmo6k5qu,7,24,1,1,0,1,0.5,0.9,0.7,0.5,0.0,19.0,0.6004173511430821,4.137120192401121e-06,5.886529174387942e-07,0.9936662377544521,0.00316693491967089,0.0031668273258770164,0.0,0.0,0.0,,,,2,5,,,,1677348789,2023-02-25 18:13:09,,,,,,
eci0vg6j,0392jze1,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,24,2,2,0,,0.7,0.9,0.5,0.9,1.0,24.0,0.0,1.8865452114361128,0.0,,,,0.0,1.0,0.0,,,,1,,,,,1677357591,2023-02-25 20:39:51,,,,,,
eci0vg6j,riiyvtvo,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,24,1,2,,,0.5,0.9,0.7,0.5,1.0,15.500000000000004,1.1839058585554951,0.22090089404417318,0.0,,,,1.0,0.0,0.0,,,,2,,1,,,1677349732,2023-02-25 18:28:52,,,,,,
eci0vg6j,ec2w7tkn,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,24,2,1,1,,0.5,0.9,0.7,0.9,0.0,24.0,9.551598850504821e-07,0.8867792788159558,0.0,0.00020534038900312708,0.9995893210998534,0.00020533851114349968,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,otpta2ig,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,24,2,1,1,,0.7,0.9,0.5,0.9,1.0,21.0,1.0851933145127117e-06,1.4167617582190215,0.0,0.01783515771430044,0.9643298698803782,0.017834972405321396,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,24,2,2,,,0.7,0.5,0.9,0.5,1.0,16.0,0.22145165802097705,1.4819533912238492,0.10645701436140938,,,,0.0,1.0,0.0,,,,,,,,,1677349923,2023-02-25 18:32:03,,,,,,
eci0vg6j,w5ch2edh,7,24,1,1,1,,0.9,0.7,0.5,0.9,1.0,23.0,1.8867867288595117,0.0,0.0,0.9995893522575441,0.00020532387122797197,0.00020532387122797197,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,24,1,1,1,,0.9,0.7,0.5,0.9,0.0,20.0,0.19589108506450895,0.0,2.8724384568206522e-08,0.7653800656506308,0.11730995104334979,0.11730998330601945,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,24,1,1,1,,0.9,0.7,0.5,0.9,1.0,21.0,1.886694388815481,0.0,1.2063348350820357e-05,0.9995889654623114,0.00020550540020729225,0.0002055291374813676,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,046kl20n,7,24,1,2,0,,0.5,0.9,0.7,0.5,1.0,16.0,1.000696922835958,0.14613285143390595,0.0,,,,1.0,0.0,0.0,,,,3,1,2,,,1677350959,2023-02-25 18:49:19,,,,,,
eci0vg6j,y8gbgh2w,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,24,2,2,0,,0.5,0.7,0.9,0.7,0.0,18.0,0.002394086058700122,0.13265154914555788,0.7028041456092571,,,,0.0,0.0,0.0,,,,2,,2,,,1677351393,2023-02-25 18:56:33,,,,,,
eci0vg6j,082zaaxt,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,24,2,2,0,,0.5,0.9,0.7,0.9,1.0,18.0,0.00011622020749351671,1.8633915069952671,4.1260160408918314e-05,,,,0.0,1.0,0.0,,,,2,5,2,,,1677351500,2023-02-25 18:58:20,,,,,,
eci0vg6j,rv70jqt3,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,24,2,2,0,,0.9,0.7,0.5,0.7,1.0,18.0,0.7071346104769626,1.0511783453664767,0.12676016549365068,,,,0.0,1.0,0.0,,,,1,,2,,,1677352968,2023-02-25 19:22:48,,,,,,
eci0vg6j,luprf5mz,7,24,2,2,0,,0.9,0.7,0.5,0.7,1.0,20.0,0.0,1.7279869790130173,0.0,,,,0.0,1.0,0.0,,,,2,1,2,,,1677353350,2023-02-25 19:29:10,,,,,,
eci0vg6j,dhryd8te,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,25,2,2,0,,0.9,0.7,0.5,0.7,1.0,18.0,0.24890073190462997,1.1043820291728637,0.521294130149285,,,,0.0,1.0,0.0,,,,3,1,1,,,1677272469,2023-02-24 21:01:09,,,,,,
eci0vg6j,uht3sgzr,5,25,3,2,,,0.7,0.9,0.5,0.5,1.0,17.6,0.324723,0.5037171282333821,1.0513375434704402,,,,0.0,0.0,1.0,,,,2,1,2,,,1677283995,2023-02-25 00:13:15,,,,,,
eci0vg6j,s8onovdz,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,25,1,2,0,,0.9,0.7,0.5,0.9,1.0,22.0,1.3532816770766338,0.4843490892742127,0.00011638263225025799,,,,1.0,0.0,0.0,,,,1,,1,,,1677327419,2023-02-25 12:16:59,,,,,,
eci0vg6j,l8at7gw5,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,wmo6k5qu,7,25,2,2,0,,0.5,0.9,0.7,0.9,1.0,20.0,0.2821961550372486,1.0000019444464905,2.766668711962332e-07,,,,0.0,1.0,0.0,,,,1,1,2,,,1677348800,2023-02-25 18:13:20,,,,,,
eci0vg6j,0392jze1,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,25,2,2,0,,0.7,0.9,0.5,0.9,1.0,25.0,0.0,1.886676249374973,0.0,,,,0.0,1.0,0.0,,,,1,,,,,1677357596,2023-02-25 20:39:56,,,,,,
eci0vg6j,riiyvtvo,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,25,2,2,,,0.5,0.9,0.7,0.9,1.0,16.500000000000004,0.5564357535210827,1.1038234202007613,0.0,,,,0.0,1.0,0.0,,,,2,1,1,,,1677349738,2023-02-25 18:28:58,,,,,,
eci0vg6j,ec2w7tkn,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,25,2,1,1,,0.5,0.9,0.7,0.9,1.0,25.0,4.489251459737266e-07,1.4167862610434991,0.0,0.01783101655950111,0.9643380435224559,0.01783093991804305,0.0,1.0,0.0,,,,,4,,,,,,,,,,,
eci0vg6j,otpta2ig,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,25,2,1,1,,0.7,0.9,0.5,0.9,1.0,22.0,5.100408578209745e-07,1.66587802636294,0.0,0.001697119236193315,0.9966057698152542,0.0016971109485525303,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,25,3,2,,,0.7,0.5,0.9,0.9,1.0,17.0,0.1040822792698592,0.696518093875209,1.0500347967498624,,,,0.0,0.0,1.0,,,,1,,,,,1677349927,2023-02-25 18:32:07,,,,,,
eci0vg6j,w5ch2edh,7,25,1,1,1,,0.9,0.7,0.5,0.9,1.0,24.0,1.8867897625639705,0.0,0.0,0.9995893641801911,0.00020531790990448818,0.00020531790990448818,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,25,3,1,1,,0.9,0.7,0.5,0.5,0.0,20.0,0.0920688099803192,0.0,1.3500460747057064e-08,0.5469519183599348,0.22652402617981432,0.2265240554602508,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,25,1,1,1,,0.9,0.7,0.5,0.9,1.0,22.0,1.886746362743276,0.0,5.669773724885567e-06,0.9995891824372136,0.00020540320607843887,0.0002054143567080153,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,046kl20n,7,25,1,1,1,1,0.5,0.9,0.7,0.5,0.0,16.0,0.4703275537329002,0.0686824401739358,0.0,0.968570747559829,0.020703095030171214,0.010726157409999715,0.0,0.0,0.0,,,,3,5,,,,1677350964,2023-02-25 18:49:24,,,,,,
eci0vg6j,y8gbgh2w,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,25,1,2,0,,0.5,0.7,0.9,0.5,0.0,18.0,0.0011252204475890573,0.0623462280984122,0.3303179484363508,,,,0.0,0.0,0.0,,,,1,,1,,,1677351399,2023-02-25 18:56:39,,,,,,
eci0vg6j,082zaaxt,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,25,2,2,0,,0.5,0.9,0.7,0.9,0.0,18.0,5.462349752195285e-05,0.8757940082877755,1.9392275392191605e-05,,,,0.0,0.0,0.0,,,,2,4,1,,,1677351512,2023-02-25 18:58:32,,,,,,
eci0vg6j,rv70jqt3,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,25,1,2,0,,0.9,0.7,0.5,0.9,1.0,19.0,1.3323532669241724,0.49405382232224404,0.05957727778201582,,,,1.0,0.0,0.0,,,,4,,1,,,1677352975,2023-02-25 19:22:55,,,,,,
eci0vg6j,luprf5mz,7,25,2,2,0,,0.9,0.7,0.5,0.7,1.0,21.0,0.0,1.8121538801361181,0.0,,,,0.0,1.0,0.0,,,,2,9,2,,,1677353357,2023-02-25 19:29:17,,,,,,
eci0vg6j,dhryd8te,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,26,1,2,0,,0.9,0.7,0.5,0.9,1.0,19.0,1.1169833439951762,0.5190595537112459,0.24500824117016395,,,,1.0,0.0,0.0,,,,2,1,1,,,1677272474,2023-02-24 21:01:14,,,,,,
eci0vg6j,uht3sgzr,5,26,1,2,,,0.7,0.9,0.5,0.7,0.0,17.6,0.15261981,0.23674705026968956,0.49412864543110685,,,,0.0,0.0,0.0,,,,3,1,2,,,1677284002,2023-02-25 00:13:22,,,,,,
eci0vg6j,s8onovdz,7,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,26,2,2,0,,0.9,0.7,0.5,0.7,1.0,23.0,0.6360423882260179,1.22764407195888,5.469983715762125e-05,,,,0.0,1.0,0.0,,,,3,,1,,,1677327424,2023-02-25 12:17:04,,,,,,
eci0vg6j,l8at7gw5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
